SKU_ID,Product_Name,Category,Sub_Category,MRP,Store_Price,Lead_Time_Days,Inventory_Turn
DM-F1535,FMCG Item 1535,FMCG,Shampoo,170,156,4,25
DM-G1536,General Item 1536,General,Bedding,361,270,10,31
DM-F1537,FMCG Item 1537,FMCG,Shampoo,234,215,4,21
DM-A1538,Apparel Item 1538,Apparel,Kids,347,208,15,19
DM-G1539,General Item 1539,General,Toys,313,234,11,36
DM-F1540,FMCG Item 1540,FMCG,Snacks,485,446,3,45
DM-A1541,Apparel Item 1541,Apparel,Mens,954,572,12,23
DM-S1542,Staples Item 1542,Staples,Rice,373,317,1,26
DM-G1543,General Item 1543,General,Kitchen,1861,1395,12,25
DM-G1544,General Item 1544,General,Bedding,1098,823,7,35
DM-S1545,Staples Item 1545,Staples,Oil,321,272,1,20
DM-S1546,Staples Item 1546,Staples,Flour,640,544,1,28
DM-S1547,Staples Item 1547,Staples,Oil,332,282,3,20
DM-S1548,Staples Item 1548,Staples,Dal,862,732,1,17
DM-G1549,General Item 1549,General,Kitchen,491,368,12,43
DM-A1550,Apparel Item 1550,Apparel,Kids,1003,601,11,17
DM-A1551,Apparel Item 1551,Apparel,Kids,652,391,13,36
DM-G1552,General Item 1552,General,Bedding,1549,1161,10,23
DM-G1553,General Item 1553,General,Kitchen,386,289,10,31
DM-F1554,FMCG Item 1554,FMCG,Snacks,198,182,3,19
DM-F1555,FMCG Item 1555,FMCG,Soap,368,338,3,43
DM-A1556,Apparel Item 1556,Apparel,Womens,1185,711,10,25
DM-S1557,Staples Item 1557,Staples,Flour,194,164,2,42
DM-F1558,FMCG Item 1558,FMCG,Biscuits,279,256,5,21
DM-G1559,General Item 1559,General,Bedding,1322,991,8,27
DM-F1560,FMCG Item 1560,FMCG,Snacks,41,37,3,26
DM-S1561,Staples Item 1561,Staples,Oil,89,75,2,40
DM-A1562,Apparel Item 1562,Apparel,Kids,1061,636,11,45
DM-F1563,FMCG Item 1563,FMCG,Snacks,437,402,4,41
DM-F1564,FMCG Item 1564,FMCG,Shampoo,44,40,5,29
DM-A1565,Apparel Item 1565,Apparel,Mens,952,571,13,45
DM-S1566,Staples Item 1566,Staples,Rice,624,530,2,29
DM-A1567,Apparel Item 1567,Apparel,Womens,1003,601,15,43
DM-S1568,Staples Item 1568,Staples,Dal,123,104,3,44
DM-A1569,Apparel Item 1569,Apparel,Womens,797,478,15,43
DM-S1570,Staples Item 1570,Staples,Flour,605,514,2,32
DM-G1571,General Item 1571,General,Kitchen,1467,1100,10,44
DM-F1572,FMCG Item 1572,FMCG,Biscuits,191,175,5,21
DM-A1573,Apparel Item 1573,Apparel,Womens,620,372,15,33
DM-F1574,FMCG Item 1574,FMCG,Biscuits,38,34,3,24
DM-F1575,FMCG Item 1575,FMCG,Biscuits,286,263,3,33
DM-S1576,Staples Item 1576,Staples,Oil,65,55,3,16
DM-G1577,General Item 1577,General,Bedding,1276,957,11,21
DM-G1578,General Item 1578,General,Bedding,539,404,8,19
DM-S1579,Staples Item 1579,Staples,Rice,312,265,2,41
DM-A1580,Apparel Item 1580,Apparel,Kids,766,459,11,21
DM-F1581,FMCG Item 1581,FMCG,Shampoo,429,394,3,37
DM-G1582,General Item 1582,General,Kitchen,1839,1379,10,20
DM-A1583,Apparel Item 1583,Apparel,Kids,759,455,13,15
DM-F1584,FMCG Item 1584,FMCG,Shampoo,47,43,4,31
DM-S1585,Staples Item 1585,Staples,Dal,288,244,1,23
DM-G1586,General Item 1586,General,Kitchen,1916,1437,10,17
DM-S1587,Staples Item 1587,Staples,Rice,784,666,2,35
DM-G1588,General Item 1588,General,Bedding,166,124,9,43
DM-G1589,General Item 1589,General,Kitchen,1412,1059,8,30
DM-S1590,Staples Item 1590,Staples,Oil,614,521,2,18
DM-A1591,Apparel Item 1591,Apparel,Womens,816,489,13,27
DM-S1592,Staples Item 1592,Staples,Flour,578,491,1,28
DM-G1593,General Item 1593,General,Toys,217,162,8,23
DM-S1594,Staples Item 1594,Staples,Flour,166,141,1,35
DM-S1595,Staples Item 1595,Staples,Flour,735,624,3,45
DM-G1596,General Item 1596,General,Bedding,730,547,10,22
DM-G1597,General Item 1597,General,Kitchen,263,197,11,33
DM-F1598,FMCG Item 1598,FMCG,Snacks,300,276,3,28
DM-G1599,General Item 1599,General,Kitchen,575,431,8,22
DM-S1600,Staples Item 1600,Staples,Dal,629,534,1,32
DM-A1601,Apparel Item 1601,Apparel,Mens,1144,686,14,40
DM-S1602,Staples Item 1602,Staples,Rice,360,306,1,28
DM-G1603,General Item 1603,General,Kitchen,1479,1109,12,40
DM-A1604,Apparel Item 1604,Apparel,Womens,539,323,12,33
DM-S1605,Staples Item 1605,Staples,Dal,403,342,2,25
DM-F1606,FMCG Item 1606,FMCG,Snacks,192,176,5,42
DM-S1607,Staples Item 1607,Staples,Dal,182,154,2,44
DM-G1608,General Item 1608,General,Toys,628,471,8,20
DM-S1609,Staples Item 1609,Staples,Oil,110,93,3,24
DM-F1610,FMCG Item 1610,FMCG,Biscuits,363,333,5,29
DM-S1611,Staples Item 1611,Staples,Oil,51,43,2,26
DM-A1612,Apparel Item 1612,Apparel,Mens,838,502,12,30
DM-F1613,FMCG Item 1613,FMCG,Biscuits,117,107,4,26
DM-S1614,Staples Item 1614,Staples,Oil,678,576,3,21
DM-F1615,FMCG Item 1615,FMCG,Snacks,59,54,4,24
DM-F1616,FMCG Item 1616,FMCG,Biscuits,174,160,4,37
DM-A1617,Apparel Item 1617,Apparel,Womens,516,309,11,24
DM-G1618,General Item 1618,General,Kitchen,1789,1341,10,33
DM-A1619,Apparel Item 1619,Apparel,Kids,475,285,14,36
DM-F1620,FMCG Item 1620,FMCG,Soap,120,110,5,43
DM-S1621,Staples Item 1621,Staples,Dal,166,141,3,34
DM-S1622,Staples Item 1622,Staples,Rice,159,135,1,24
DM-A1623,Apparel Item 1623,Apparel,Kids,601,360,12,31
DM-G1624,General Item 1624,General,Kitchen,1261,945,11,39
DM-F1625,FMCG Item 1625,FMCG,Shampoo,129,118,4,17
DM-F1626,FMCG Item 1626,FMCG,Snacks,414,380,5,20
DM-F1627,FMCG Item 1627,FMCG,Biscuits,234,215,3,30
DM-G1628,General Item 1628,General,Toys,973,729,11,39
DM-F1629,FMCG Item 1629,FMCG,Biscuits,218,200,5,21
DM-A1630,Apparel Item 1630,Apparel,Womens,802,481,15,39
DM-S1631,Staples Item 1631,Staples,Dal,521,442,3,33
DM-G1632,General Item 1632,General,Bedding,314,235,8,41
DM-A1633,Apparel Item 1633,Apparel,Kids,939,563,10,22
DM-A1634,Apparel Item 1634,Apparel,Mens,1175,705,15,32
DM-F1635,FMCG Item 1635,FMCG,Shampoo,452,415,4,17
DM-S1636,Staples Item 1636,Staples,Flour,420,357,2,20
DM-S1637,Staples Item 1637,Staples,Rice,491,417,3,45
DM-G1638,General Item 1638,General,Kitchen,1237,927,10,32
DM-F1639,FMCG Item 1639,FMCG,Biscuits,165,151,5,45
DM-F1640,FMCG Item 1640,FMCG,Soap,268,246,3,32
DM-F1641,FMCG Item 1641,FMCG,Shampoo,387,356,5,40
DM-S1642,Staples Item 1642,Staples,Dal,637,541,3,36
DM-F1643,FMCG Item 1643,FMCG,Shampoo,152,139,4,27
DM-F1644,FMCG Item 1644,FMCG,Snacks,203,186,4,26
DM-S1645,Staples Item 1645,Staples,Flour,545,463,1,40
DM-A1646,Apparel Item 1646,Apparel,Mens,960,576,10,39
DM-A1647,Apparel Item 1647,Apparel,Womens,739,443,10,25
DM-F1648,FMCG Item 1648,FMCG,Soap,181,166,5,29
DM-G1649,General Item 1649,General,Toys,1870,1402,11,25
DM-G1650,General Item 1650,General,Kitchen,229,171,10,30
DM-G1651,General Item 1651,General,Toys,1668,1251,11,23
DM-S1652,Staples Item 1652,Staples,Flour,586,498,2,22
DM-F1653,FMCG Item 1653,FMCG,Soap,355,326,4,20
DM-S1654,Staples Item 1654,Staples,Dal,916,778,1,27
DM-A1655,Apparel Item 1655,Apparel,Womens,1122,673,14,36
DM-F1656,FMCG Item 1656,FMCG,Snacks,262,241,5,43
DM-G1657,General Item 1657,General,Toys,1988,1491,10,28
DM-F1658,FMCG Item 1658,FMCG,Snacks,55,50,3,22
DM-A1659,Apparel Item 1659,Apparel,Kids,644,386,10,42
DM-G1660,General Item 1660,General,Kitchen,1395,1046,11,34
DM-A1661,Apparel Item 1661,Apparel,Mens,469,281,12,32
DM-A1662,Apparel Item 1662,Apparel,Kids,958,574,10,19
DM-A1663,Apparel Item 1663,Apparel,Womens,780,468,12,27
DM-A1664,Apparel Item 1664,Apparel,Kids,634,380,14,40
DM-A1665,Apparel Item 1665,Apparel,Womens,1197,718,11,31
DM-G1666,General Item 1666,General,Kitchen,1332,999,10,18
DM-S1667,Staples Item 1667,Staples,Rice,636,540,1,39
DM-A1668,Apparel Item 1668,Apparel,Mens,1029,617,10,24
DM-S1669,Staples Item 1669,Staples,Oil,449,381,1,31
DM-G1670,General Item 1670,General,Bedding,1182,886,12,26
DM-S1671,Staples Item 1671,Staples,Rice,322,273,3,39
DM-S1672,Staples Item 1672,Staples,Oil,109,92,3,15
DM-S1673,Staples Item 1673,Staples,Rice,784,666,3,25
DM-A1674,Apparel Item 1674,Apparel,Mens,1009,605,14,44
DM-G1675,General Item 1675,General,Bedding,764,573,12,32
DM-G1676,General Item 1676,General,Toys,128,96,10,31
DM-A1677,Apparel Item 1677,Apparel,Mens,274,164,10,19
DM-F1678,FMCG Item 1678,FMCG,Shampoo,346,318,5,41
DM-S1679,Staples Item 1679,Staples,Rice,454,385,1,29
DM-A1680,Apparel Item 1680,Apparel,Womens,523,313,15,35
DM-F1681,FMCG Item 1681,FMCG,Soap,196,180,4,40
DM-F1682,FMCG Item 1682,FMCG,Biscuits,486,447,4,31
DM-S1683,Staples Item 1683,Staples,Dal,770,654,3,35
DM-G1684,General Item 1684,General,Kitchen,1203,902,11,28
DM-F1685,FMCG Item 1685,FMCG,Biscuits,340,312,3,35
DM-F1686,FMCG Item 1686,FMCG,Shampoo,459,422,4,36
DM-S1687,Staples Item 1687,Staples,Dal,630,535,1,42
DM-A1688,Apparel Item 1688,Apparel,Mens,803,481,11,22
DM-S1689,Staples Item 1689,Staples,Dal,906,770,2,22
DM-S1690,Staples Item 1690,Staples,Rice,131,111,2,33
DM-S1691,Staples Item 1691,Staples,Rice,54,45,2,37
DM-A1692,Apparel Item 1692,Apparel,Kids,419,251,10,41
DM-G1693,General Item 1693,General,Kitchen,1652,1239,9,31
DM-F1694,FMCG Item 1694,FMCG,Soap,309,284,4,25
DM-A1695,Apparel Item 1695,Apparel,Womens,458,274,15,15
DM-F1696,FMCG Item 1696,FMCG,Shampoo,470,432,4,17
DM-S1697,Staples Item 1697,Staples,Oil,700,595,1,44
DM-A1698,Apparel Item 1698,Apparel,Womens,513,307,13,41
DM-S1699,Staples Item 1699,Staples,Rice,751,638,3,22
DM-G1700,General Item 1700,General,Kitchen,995,746,10,23
DM-S1701,Staples Item 1701,Staples,Oil,754,640,1,27
DM-G1702,General Item 1702,General,Toys,1693,1269,10,31
DM-F1703,FMCG Item 1703,FMCG,Biscuits,269,247,5,24
DM-A1704,Apparel Item 1704,Apparel,Mens,612,367,10,17
DM-G1705,General Item 1705,General,Toys,429,321,9,37
DM-A1706,Apparel Item 1706,Apparel,Womens,493,295,13,28
DM-S1707,Staples Item 1707,Staples,Oil,126,107,1,19
DM-S1708,Staples Item 1708,Staples,Dal,855,726,1,45
DM-S1709,Staples Item 1709,Staples,Flour,261,221,2,34
DM-G1710,General Item 1710,General,Toys,1855,1391,8,39
DM-G1711,General Item 1711,General,Kitchen,1398,1048,8,22
DM-A1712,Apparel Item 1712,Apparel,Mens,997,598,14,17
DM-A1713,Apparel Item 1713,Apparel,Womens,940,564,15,43
DM-G1714,General Item 1714,General,Toys,436,327,7,25
DM-G1715,General Item 1715,General,Kitchen,1292,969,10,23
DM-S1716,Staples Item 1716,Staples,Rice,391,332,3,34
DM-F1717,FMCG Item 1717,FMCG,Shampoo,391,359,4,23
DM-G1718,General Item 1718,General,Kitchen,1036,777,8,28
DM-F1719,FMCG Item 1719,FMCG,Soap,282,259,4,25
DM-F1720,FMCG Item 1720,FMCG,Soap,402,369,4,20
DM-S1721,Staples Item 1721,Staples,Oil,256,217,3,34
DM-S1722,Staples Item 1722,Staples,Dal,291,247,3,24
DM-S1723,Staples Item 1723,Staples,Rice,880,748,2,39
DM-S1724,Staples Item 1724,Staples,Rice,883,750,1,22
DM-S1725,Staples Item 1725,Staples,Flour,531,451,2,24
DM-A1726,Apparel Item 1726,Apparel,Kids,960,576,10,25
DM-S1727,Staples Item 1727,Staples,Rice,395,335,3,24
DM-G1728,General Item 1728,General,Toys,326,244,10,43
DM-F1729,FMCG Item 1729,FMCG,Biscuits,56,51,5,25
DM-G1730,General Item 1730,General,Bedding,1959,1469,7,45
DM-F1731,FMCG Item 1731,FMCG,Soap,492,452,4,20
DM-A1732,Apparel Item 1732,Apparel,Mens,883,529,13,22
DM-G1733,General Item 1733,General,Bedding,1546,1159,10,27
DM-A1734,Apparel Item 1734,Apparel,Mens,395,237,10,21
DM-S1735,Staples Item 1735,Staples,Rice,787,668,3,16
DM-F1736,FMCG Item 1736,FMCG,Snacks,79,72,4,16
DM-A1737,Apparel Item 1737,Apparel,Kids,273,163,14,38
DM-F1738,FMCG Item 1738,FMCG,Biscuits,36,33,4,15
DM-F1739,FMCG Item 1739,FMCG,Shampoo,296,272,3,43
DM-S1740,Staples Item 1740,Staples,Dal,662,562,2,31
DM-G1741,General Item 1741,General,Kitchen,1758,1318,9,28
DM-S1742,Staples Item 1742,Staples,Dal,181,153,2,40
DM-S1743,Staples Item 1743,Staples,Rice,263,223,1,17
DM-S1744,Staples Item 1744,Staples,Flour,166,141,1,44
DM-A1745,Apparel Item 1745,Apparel,Mens,904,542,10,21
DM-A1746,Apparel Item 1746,Apparel,Kids,1035,621,13,23
DM-A1747,Apparel Item 1747,Apparel,Mens,259,155,10,39
DM-F1748,FMCG Item 1748,FMCG,Shampoo,31,28,3,40
DM-A1749,Apparel Item 1749,Apparel,Womens,227,136,14,22
DM-G1750,General Item 1750,General,Toys,1639,1229,10,43
DM-G1751,General Item 1751,General,Bedding,1035,776,11,44
DM-F1752,FMCG Item 1752,FMCG,Shampoo,157,144,4,27
DM-F1753,FMCG Item 1753,FMCG,Biscuits,330,303,4,22
DM-A1754,Apparel Item 1754,Apparel,Womens,244,146,13,34
DM-S1755,Staples Item 1755,Staples,Dal,437,371,3,33
DM-A1756,Apparel Item 1756,Apparel,Mens,489,293,12,39
DM-F1757,FMCG Item 1757,FMCG,Biscuits,363,333,5,32
DM-A1758,Apparel Item 1758,Apparel,Mens,906,543,13,29
DM-G1759,General Item 1759,General,Bedding,998,748,7,28
DM-S1760,Staples Item 1760,Staples,Dal,429,364,3,38
DM-A1761,Apparel Item 1761,Apparel,Mens,1055,633,10,40
DM-A1762,Apparel Item 1762,Apparel,Kids,925,555,12,43
DM-S1763,Staples Item 1763,Staples,Rice,639,543,1,26
DM-F1764,FMCG Item 1764,FMCG,Shampoo,13,11,4,23
DM-A1765,Apparel Item 1765,Apparel,Mens,1051,630,11,33
DM-G1766,General Item 1766,General,Bedding,1156,867,7,21
DM-F1767,FMCG Item 1767,FMCG,Biscuits,218,200,5,39
DM-G1768,General Item 1768,General,Bedding,1972,1479,9,29
DM-G1769,General Item 1769,General,Toys,2000,1500,11,44
DM-A1770,Apparel Item 1770,Apparel,Womens,1120,672,14,25
DM-A1771,Apparel Item 1771,Apparel,Womens,411,246,11,33
DM-G1772,General Item 1772,General,Bedding,1351,1013,7,15
DM-G1773,General Item 1773,General,Bedding,1897,1422,7,15
DM-G1774,General Item 1774,General,Bedding,303,227,12,27
DM-G1775,General Item 1775,General,Toys,1479,1109,10,22
DM-A1776,Apparel Item 1776,Apparel,Kids,777,466,14,41
DM-A1777,Apparel Item 1777,Apparel,Kids,512,307,12,21
DM-S1778,Staples Item 1778,Staples,Dal,409,347,2,34
DM-S1779,Staples Item 1779,Staples,Oil,935,794,2,37
DM-A1780,Apparel Item 1780,Apparel,Kids,946,567,12,18
DM-S1781,Staples Item 1781,Staples,Dal,674,572,3,32
DM-G1782,General Item 1782,General,Bedding,1322,991,7,39
DM-G1783,General Item 1783,General,Toys,594,445,7,22
DM-F1784,FMCG Item 1784,FMCG,Biscuits,189,173,3,33
DM-S1785,Staples Item 1785,Staples,Rice,385,327,1,24
DM-F1786,FMCG Item 1786,FMCG,Shampoo,16,14,4,22
DM-A1787,Apparel Item 1787,Apparel,Kids,1023,613,15,38
DM-F1788,FMCG Item 1788,FMCG,Snacks,481,442,5,30
DM-A1789,Apparel Item 1789,Apparel,Mens,248,148,11,28
DM-S1790,Staples Item 1790,Staples,Rice,665,565,2,18
DM-A1791,Apparel Item 1791,Apparel,Kids,253,151,11,29
DM-S1792,Staples Item 1792,Staples,Rice,523,444,3,40
DM-G1793,General Item 1793,General,Toys,1140,855,8,16
DM-G1794,General Item 1794,General,Toys,438,328,7,29
DM-F1795,FMCG Item 1795,FMCG,Soap,314,288,5,42
DM-A1796,Apparel Item 1796,Apparel,Womens,1131,678,11,44
DM-S1797,Staples Item 1797,Staples,Rice,234,198,1,29
DM-A1798,Apparel Item 1798,Apparel,Kids,218,130,10,30
DM-S1799,Staples Item 1799,Staples,Dal,358,304,2,16
DM-G1800,General Item 1800,General,Bedding,648,486,10,35
DM-F1801,FMCG Item 1801,FMCG,Biscuits,73,67,4,27
DM-S1802,Staples Item 1802,Staples,Oil,705,599,2,25
DM-F1803,FMCG Item 1803,FMCG,Snacks,72,66,5,18
DM-F1804,FMCG Item 1804,FMCG,Snacks,200,184,3,36
DM-S1805,Staples Item 1805,Staples,Flour,131,111,1,27
DM-G1806,General Item 1806,General,Bedding,1660,1245,11,23
DM-G1807,General Item 1807,General,Bedding,1346,1009,7,33
DM-G1808,General Item 1808,General,Kitchen,1853,1389,12,24
DM-S1809,Staples Item 1809,Staples,Flour,371,315,2,35
DM-A1810,Apparel Item 1810,Apparel,Womens,399,239,14,45
DM-A1811,Apparel Item 1811,Apparel,Mens,565,339,15,45
DM-F1812,FMCG Item 1812,FMCG,Soap,40,36,4,29
DM-S1813,Staples Item 1813,Staples,Dal,829,704,3,26
DM-S1814,Staples Item 1814,Staples,Flour,893,759,1,44
DM-A1815,Apparel Item 1815,Apparel,Kids,777,466,15,41
DM-S1816,Staples Item 1816,Staples,Rice,586,498,1,19
DM-G1817,General Item 1817,General,Toys,1809,1356,11,25
DM-G1818,General Item 1818,General,Toys,121,90,9,23
DM-G1819,General Item 1819,General,Bedding,989,741,10,19
DM-S1820,Staples Item 1820,Staples,Rice,723,614,1,31
DM-F1821,FMCG Item 1821,FMCG,Soap,387,356,4,24
DM-A1822,Apparel Item 1822,Apparel,Kids,621,372,14,29
DM-S1823,Staples Item 1823,Staples,Dal,246,209,3,44
DM-G1824,General Item 1824,General,Kitchen,1315,986,11,37
DM-A1825,Apparel Item 1825,Apparel,Mens,550,330,13,25
DM-S1826,Staples Item 1826,Staples,Oil,187,158,1,15
DM-F1827,FMCG Item 1827,FMCG,Snacks,438,402,4,30
DM-A1828,Apparel Item 1828,Apparel,Mens,1009,605,12,39
DM-S1829,Staples Item 1829,Staples,Flour,61,51,2,27
DM-S1830,Staples Item 1830,Staples,Flour,679,577,2,38
DM-S1831,Staples Item 1831,Staples,Rice,139,118,2,28
DM-G1832,General Item 1832,General,Bedding,1840,1380,12,31
DM-F1833,FMCG Item 1833,FMCG,Soap,291,267,4,44
DM-G1834,General Item 1834,General,Kitchen,728,546,12,36
DM-F1835,FMCG Item 1835,FMCG,Biscuits,133,122,5,44
DM-A1836,Apparel Item 1836,Apparel,Womens,559,335,13,16
DM-F1837,FMCG Item 1837,FMCG,Snacks,266,244,3,35
DM-F1838,FMCG Item 1838,FMCG,Soap,402,369,5,35
DM-F1839,FMCG Item 1839,FMCG,Shampoo,221,203,3,24
DM-S1840,Staples Item 1840,Staples,Oil,391,332,2,32
DM-F1841,FMCG Item 1841,FMCG,Biscuits,419,385,4,41
DM-F1842,FMCG Item 1842,FMCG,Snacks,41,37,3,35
DM-S1843,Staples Item 1843,Staples,Dal,407,345,3,44
DM-A1844,Apparel Item 1844,Apparel,Mens,353,211,11,19
DM-F1845,FMCG Item 1845,FMCG,Snacks,260,239,5,17
DM-S1846,Staples Item 1846,Staples,Flour,683,580,2,21
DM-F1847,FMCG Item 1847,FMCG,Shampoo,21,19,4,17
DM-F1848,FMCG Item 1848,FMCG,Shampoo,169,155,5,25
DM-A1849,Apparel Item 1849,Apparel,Womens,934,560,14,26
DM-A1850,Apparel Item 1850,Apparel,Womens,674,404,10,41
DM-F1851,FMCG Item 1851,FMCG,Soap,363,333,5,21
DM-F1852,FMCG Item 1852,FMCG,Biscuits,434,399,4,40
DM-F1853,FMCG Item 1853,FMCG,Soap,82,75,4,16
DM-A1854,Apparel Item 1854,Apparel,Womens,214,128,12,28
DM-G1855,General Item 1855,General,Toys,437,327,11,29
DM-F1856,FMCG Item 1856,FMCG,Soap,231,212,5,19
DM-F1857,FMCG Item 1857,FMCG,Shampoo,409,376,5,45
DM-G1858,General Item 1858,General,Kitchen,1596,1197,12,45
DM-G1859,General Item 1859,General,Toys,299,224,11,39
DM-A1860,Apparel Item 1860,Apparel,Mens,419,251,10,20
DM-F1861,FMCG Item 1861,FMCG,Snacks,486,447,5,40
DM-S1862,Staples Item 1862,Staples,Flour,216,183,2,25
DM-S1863,Staples Item 1863,Staples,Flour,343,291,3,32
DM-S1864,Staples Item 1864,Staples,Flour,892,758,1,33
DM-G1865,General Item 1865,General,Bedding,803,602,8,27
DM-A1866,Apparel Item 1866,Apparel,Mens,604,362,11,35
DM-G1867,General Item 1867,General,Kitchen,1054,790,8,18
DM-G1868,General Item 1868,General,Kitchen,1480,1110,7,29
DM-A1869,Apparel Item 1869,Apparel,Kids,226,135,14,41
DM-G1870,General Item 1870,General,Toys,548,411,11,44
DM-G1871,General Item 1871,General,Toys,1461,1095,9,16
DM-A1872,Apparel Item 1872,Apparel,Kids,1036,621,12,31
DM-F1873,FMCG Item 1873,FMCG,Snacks,202,185,4,15
DM-F1874,FMCG Item 1874,FMCG,Snacks,222,204,5,37
DM-F1875,FMCG Item 1875,FMCG,Shampoo,338,310,3,31
DM-S1876,Staples Item 1876,Staples,Dal,435,369,1,39
DM-F1877,FMCG Item 1877,FMCG,Biscuits,232,213,3,35
DM-F1878,FMCG Item 1878,FMCG,Shampoo,419,385,4,27
DM-G1879,General Item 1879,General,Toys,1040,780,7,25
DM-G1880,General Item 1880,General,Bedding,1940,1455,9,28
DM-S1881,Staples Item 1881,Staples,Dal,991,842,2,18
DM-G1882,General Item 1882,General,Bedding,174,130,9,27
DM-S1883,Staples Item 1883,Staples,Rice,986,838,3,16
DM-S1884,Staples Item 1884,Staples,Oil,242,205,3,45
DM-G1885,General Item 1885,General,Toys,408,306,7,41
DM-S1886,Staples Item 1886,Staples,Dal,683,580,2,30
DM-F1887,FMCG Item 1887,FMCG,Shampoo,331,304,5,20
DM-A1888,Apparel Item 1888,Apparel,Mens,433,259,12,32
DM-F1889,FMCG Item 1889,FMCG,Biscuits,176,161,4,41
DM-G1890,General Item 1890,General,Toys,1696,1272,11,41
DM-G1891,General Item 1891,General,Toys,427,320,7,38
DM-G1892,General Item 1892,General,Kitchen,682,511,10,31
DM-S1893,Staples Item 1893,Staples,Rice,619,526,3,21
DM-A1894,Apparel Item 1894,Apparel,Mens,963,577,13,15
DM-A1895,Apparel Item 1895,Apparel,Womens,1051,630,10,26
DM-S1896,Staples Item 1896,Staples,Flour,856,727,1,22
DM-G1897,General Item 1897,General,Bedding,595,446,7,20
DM-G1898,General Item 1898,General,Bedding,1408,1056,12,32
DM-G1899,General Item 1899,General,Toys,1648,1236,7,31
DM-F1900,FMCG Item 1900,FMCG,Biscuits,294,270,4,40
DM-G1901,General Item 1901,General,Bedding,1216,912,7,28
DM-G1902,General Item 1902,General,Kitchen,1171,878,7,26
DM-G1903,General Item 1903,General,Bedding,1784,1338,9,30
DM-A1904,Apparel Item 1904,Apparel,Womens,894,536,13,26
DM-A1905,Apparel Item 1905,Apparel,Mens,958,574,15,25
DM-F1906,FMCG Item 1906,FMCG,Biscuits,243,223,5,38
DM-A1907,Apparel Item 1907,Apparel,Mens,777,466,12,43
DM-F1908,FMCG Item 1908,FMCG,Snacks,168,154,5,35
DM-S1909,Staples Item 1909,Staples,Rice,134,113,2,45
DM-A1910,Apparel Item 1910,Apparel,Mens,273,163,14,40
DM-A1911,Apparel Item 1911,Apparel,Kids,670,402,15,29
DM-S1912,Staples Item 1912,Staples,Oil,107,90,3,28
DM-G1913,General Item 1913,General,Toys,1969,1476,7,43
DM-A1914,Apparel Item 1914,Apparel,Mens,592,355,11,17
DM-S1915,Staples Item 1915,Staples,Rice,463,393,3,20
DM-S1916,Staples Item 1916,Staples,Flour,928,788,2,41
DM-A1917,Apparel Item 1917,Apparel,Womens,799,479,14,17
DM-F1918,FMCG Item 1918,FMCG,Snacks,256,235,4,20
DM-F1919,FMCG Item 1919,FMCG,Soap,240,220,5,25
DM-S1920,Staples Item 1920,Staples,Oil,850,722,2,15
DM-A1921,Apparel Item 1921,Apparel,Mens,834,500,10,26
DM-S1922,Staples Item 1922,Staples,Oil,445,378,3,26
DM-G1923,General Item 1923,General,Bedding,538,403,9,43
DM-G1924,General Item 1924,General,Toys,1749,1311,12,39
DM-G1925,General Item 1925,General,Bedding,929,696,8,15
DM-A1926,Apparel Item 1926,Apparel,Kids,975,585,10,25
DM-A1927,Apparel Item 1927,Apparel,Kids,335,201,12,21
DM-F1928,FMCG Item 1928,FMCG,Shampoo,307,282,4,27
DM-F1929,FMCG Item 1929,FMCG,Shampoo,260,239,5,29
DM-F1930,FMCG Item 1930,FMCG,Biscuits,124,114,4,33
DM-F1931,FMCG Item 1931,FMCG,Snacks,19,17,3,29
DM-G1932,General Item 1932,General,Kitchen,855,641,7,30
DM-A1933,Apparel Item 1933,Apparel,Mens,1043,625,13,18
DM-S1934,Staples Item 1934,Staples,Flour,223,189,2,39
DM-F1935,FMCG Item 1935,FMCG,Soap,125,115,5,36
DM-G1936,General Item 1936,General,Kitchen,1769,1326,9,24
DM-S1937,Staples Item 1937,Staples,Dal,964,819,2,37
DM-F1938,FMCG Item 1938,FMCG,Biscuits,339,311,3,32
DM-A1939,Apparel Item 1939,Apparel,Kids,1199,719,13,38
DM-F1940,FMCG Item 1940,FMCG,Shampoo,26,23,3,43
DM-F1941,FMCG Item 1941,FMCG,Snacks,352,323,3,22
DM-A1942,Apparel Item 1942,Apparel,Kids,412,247,15,28
DM-S1943,Staples Item 1943,Staples,Rice,547,464,3,43
DM-F1944,FMCG Item 1944,FMCG,Biscuits,120,110,3,20
DM-A1945,Apparel Item 1945,Apparel,Mens,383,229,12,16
DM-S1946,Staples Item 1946,Staples,Rice,107,90,1,41
DM-A1947,Apparel Item 1947,Apparel,Womens,1128,676,15,22
DM-S1948,Staples Item 1948,Staples,Oil,737,626,1,43
DM-F1949,FMCG Item 1949,FMCG,Snacks,140,128,4,32
DM-F1950,FMCG Item 1950,FMCG,Shampoo,155,142,5,40
DM-G1951,General Item 1951,General,Bedding,473,354,12,31
DM-F1952,FMCG Item 1952,FMCG,Biscuits,389,357,4,45
DM-F1953,FMCG Item 1953,FMCG,Soap,367,337,3,29
DM-F1954,FMCG Item 1954,FMCG,Shampoo,95,87,4,22
